segment_index,edge_id,global_i,global_j,src,dst,num_segments,num_unique_starts,num_unique_episodes,median_h,edge_bottleneck_score
526238,554,19666,19675,383,384,2855,525,32,7.0,0.4182303580580847
394441,426,20090,20096,273,272,2980,593,41,7.0,0.8389728572309009
154523,161,153992,153998,122,123,1860,333,36,7.0,0.4773171113225932
172844,178,136559,136564,127,146,784,296,37,8.0,1.2918859947622392
260582,276,194898,194902,212,232,4549,902,60,7.0,1.0962254186468878
517517,540,82839,82840,367,387,738,158,24,7.0,0.4438264341470948
63888,51,8072,8079,12,11,1680,303,46,7.0,0.4773074013808554
521207,544,163852,163859,372,352,3304,604,64,7.0,0.8635553308620566
136815,143,47155,47161,87,86,3397,685,43,7.0,1.1216278354671452
466798,487,118344,118348,316,315,3884,690,66,7.0,0.6423751221008027
394110,425,146486,146488,273,252,629,202,26,8.0,1.1940024538182468
556731,575,88956,88964,390,389,5780,1058,60,7.0,0.7425888616027709
104282,111,30261,30271,47,46,5678,1122,50,7.0,1.1664980998843535
68008,52,129382,129391,12,13,4827,970,38,7.0,0.4343780295618495
426251,458,170965,170971,304,303,2516,484,41,7.0,0.5022402655473627
394090,425,146481,146488,273,252,629,202,26,8.0,1.1940024538182468
219804,221,100367,100376,204,205,1689,301,34,7.0,0.7820937747631929
490159,515,146587,146592,341,321,1836,402,39,7.0,0.54501111574303
58203,40,148960,148965,10,11,1969,337,37,7.0,0.6435638621308869
408267,440,192114,192123,292,313,759,208,40,8.0,1.1119155647980608
329418,366,63614,63617,231,230,1502,278,37,7.0,1.1411627055128797
542073,563,186370,186380,387,388,1752,357,43,7.0,0.4438264341470948
177708,183,33463,33472,146,167,451,123,21,8.0,1.3357884073864643
418281,450,189995,190002,301,281,2247,527,56,7.0,0.934839852702454
186457,191,136574,136584,166,187,1046,282,32,8.0,1.141922868998979
132807,139,15510,15519,86,106,1736,382,42,7.0,1.1216278354671452
473570,494,176135,176139,318,317,2361,405,53,7.0,0.5899983588744228
298459,332,157539,157543,223,224,2604,557,36,7.0,0.6191565157353949
399348,431,126466,126475,281,261,1754,324,37,7.0,0.934839852702454
137996,143,130030,130039,87,86,3397,685,43,7.0,1.1216278354671452
276291,299,73971,73973,216,215,1287,270,38,6.0,0.6704601283040799
161683,167,166302,166309,124,123,2933,579,43,7.0,0.6901232461389545
222835,225,155281,155285,204,224,1532,316,32,6.0,0.7820937747631929
104529,111,46391,46394,47,46,5678,1122,50,7.0,1.1664980998843535
359087,395,116325,116327,236,216,795,211,29,5.0,0.6119887066641122
250938,265,85674,85677,210,209,1293,300,37,6.0,1.2040851850136032
303035,337,29450,29452,224,223,2188,512,43,7.0,0.6191565157353949
499730,523,116877,116885,347,367,715,142,17,7.0,0.4416835907527695
174474,180,135196,135202,146,126,1812,362,41,7.0,1.2918859947622392
20043,15,62064,62071,6,7,6148,1131,59,7.0,0.5426091782944411
503323,525,189646,189651,352,332,3450,777,75,7.0,1.119329782732733
27549,20,62104,62106,7,6,5706,1096,56,7.0,0.5426091782944411
198058,201,131545,131555,186,166,2279,451,46,7.0,1.2843709165327069
253329,268,54594,54596,210,230,1174,278,34,6.0,0.6928147497270761
327680,359,167598,167607,230,229,3372,705,51,7.0,0.6928147497270761
494982,519,33308,33313,346,347,2141,403,20,7.0,0.4416835907527695
242862,252,119853,119856,208,209,2158,402,46,7.0,1.2040851850136032
423339,456,120343,120351,303,304,2330,472,36,7.0,0.5022402655473627
331893,371,16027,16034,232,212,3225,743,49,7.0,1.0962254186468878
239724,248,196285,196290,207,226,1244,324,37,8.0,1.3972225133438927
412025,447,54427,54430,300,281,493,145,24,8.0,0.934839852702454
294390,328,517,523,223,204,1372,371,32,8.0,0.7820937747631929
212585,213,167447,167452,198,218,3262,622,68,7.0,0.8816696613244259
106099,111,87390,87400,47,46,5678,1122,50,7.0,1.1664980998843535
485631,508,187488,187494,332,352,2446,433,52,7.0,1.119329782732733
76043,57,183889,183898,13,12,5022,865,46,7.0,0.4343780295618495
548230,572,17877,17879,389,390,7154,1413,89,7.0,0.7425888616027709
413953,448,56870,56880,300,301,3610,608,52,7.0,0.752293892421816
202607,205,174568,174577,186,207,515,125,26,8.0,1.3972225133438927
174269,180,127610,127614,146,126,1812,362,41,7.0,1.2918859947622392
193296,199,28801,28811,178,198,3781,724,66,7.0,0.6242252993529385
307259,341,141014,141022,226,207,935,305,32,8.0,1.3972225133438927
381199,416,112411,112420,261,241,2801,699,44,7.0,1.1119894608452026
333062,371,85977,85983,232,212,3225,743,49,7.0,1.0962254186468878
2439,2,92573,92582,3,4,5792,1015,65,7.0,0.5708371775563242
452662,477,24080,24084,313,292,1064,301,40,7.0,1.1119155647980608
248848,261,168162,168170,209,229,2724,563,46,6.0,1.2040851850136032
201547,204,119814,119821,186,206,1269,272,37,7.0,1.2843709165327069
354950,390,188886,188895,235,216,1131,337,39,8.0,0.7237432083932548
567779,581,13621,13631,393,392,4930,869,44,7.0,0.42516877339884
26236,20,25757,25761,7,6,5706,1096,56,7.0,0.5426091782944411
226746,233,171346,171355,206,186,1044,202,23,7.0,1.2843709165327069
70391,53,82083,82087,12,31,202,69,12,8.0,0.7038170681089723
201596,204,123677,123687,186,206,1269,272,37,7.0,1.2843709165327069
249582,262,15844,15847,209,230,1019,291,39,8.0,1.2040851850136032
70068,52,194136,194145,12,13,4827,970,38,7.0,0.4343780295618495
465263,487,51923,51932,316,315,3884,690,66,7.0,0.6423751221008027
238416,246,193443,193453,207,208,2651,480,51,7.0,1.3972225133438927
266871,283,154317,154326,213,233,781,194,39,6.0,1.1619791581108354
512650,530,156467,156473,353,352,4031,742,47,7.0,0.6701754396575299
185029,190,145304,145309,166,186,2815,622,54,7.0,1.2843709165327069
524719,550,6747,6757,381,361,1326,263,39,6.0,0.3811421748763997
199493,203,464,473,186,187,1433,392,45,6.0,1.2843709165327069
31954,21,91310,91318,7,8,2059,347,42,7.0,0.5426091782944411
4896,2,152541,152545,3,4,5792,1015,65,7.0,0.5708371775563242
348033,383,75543,75552,233,232,3420,720,69,7.0,1.1619791581108354
231660,240,96017,96022,206,226,2044,488,38,6.0,1.067174264901552
414817,448,105476,105482,300,301,3610,608,52,7.0,0.752293892421816
36670,27,25597,25604,8,9,2161,394,43,7.0,0.8979178206761399
114107,117,103254,103260,52,53,1727,391,35,7.0,0.6145816993069612
525921,550,174732,174742,381,361,1326,263,39,6.0,0.3811421748763997
429695,463,23613,23622,305,306,1373,300,35,7.0,0.4805973720292605
554011,572,180284,180294,389,390,7154,1413,89,7.0,0.7425888616027709
110471,112,116024,116031,47,67,1908,425,49,7.0,0.658386063454484
193432,199,34234,34242,178,198,3781,724,66,7.0,0.6242252993529385
435754,468,123186,123189,306,307,3461,702,28,7.0,0.4805973720292605
537705,562,52248,52251,387,386,3556,691,39,7.0,0.4438264341470948
300761,334,45129,45139,224,204,1965,512,34,6.0,0.7820937747631929
109877,112,37466,37472,47,67,1908,425,49,7.0,0.658386063454484
423450,456,139701,139703,303,304,2330,472,36,7.0,0.5022402655473627
449478,475,136467,136473,312,313,6951,1469,79,7.0,1.0310349539355537
178764,186,53689,53696,158,178,2010,344,46,7.0,0.5668323279398094
83674,74,152051,152060,27,47,1222,241,27,7.0,1.2483050882681392
43518,34,30135,30138,9,10,6723,1315,66,7.0,0.8979178206761399
235567,245,128846,128854,207,206,1424,310,48,6.0,1.3972225133438927
560795,577,24987,24992,392,372,1484,276,49,7.0,0.8635553308620566
151126,158,94909,94918,121,122,1754,316,37,7.0,0.6495529827524277
459182,479,132050,132056,313,312,6124,1172,62,7.0,1.0310349539355537
120856,122,127918,127919,53,54,902,156,18,7.0,0.6145816993069612
390936,421,181450,181460,272,273,3435,743,41,7.0,0.8389728572309009
395575,426,84111,84119,273,272,2980,593,41,7.0,0.8389728572309009
501195,525,91142,91151,352,332,3450,777,75,7.0,1.119329782732733
409640,443,40885,40888,293,292,749,189,34,5.0,1.1119155647980608
210867,213,54481,54487,198,218,3262,622,68,7.0,0.8816696613244259
127837,132,176321,176328,67,86,394,122,25,8.0,1.1216278354671452
151552,158,143547,143554,121,122,1754,316,37,7.0,0.6495529827524277
150602,158,32379,32387,121,122,1754,316,37,7.0,0.6495529827524277
231460,240,71667,71674,206,226,2044,488,38,6.0,1.067174264901552
477417,501,15303,15308,326,306,841,165,21,7.0,0.4805973720292605
335961,372,136859,136868,232,213,1660,514,42,8.0,1.0962254186468878
284233,314,7069,7073,218,217,2100,487,54,7.0,0.8816696613244259
73692,57,117146,117153,13,12,5022,865,46,7.0,0.4343780295618495
184060,190,81259,81268,166,186,2815,622,54,7.0,1.2843709165327069
522706,547,110223,110227,372,392,1426,298,39,7.0,0.8635553308620566
124656,129,38644,38648,55,54,1964,388,48,7.0,0.5797911426204267
137432,143,91029,91032,87,86,3397,685,43,7.0,1.1216278354671452
521777,544,195244,195249,372,352,3304,604,64,7.0,0.8635553308620566
30064,20,152433,152441,7,6,5706,1096,56,7.0,0.5426091782944411
559691,575,170409,170419,390,389,5780,1058,60,7.0,0.7425888616027709
319740,354,89978,89988,229,230,3135,730,39,7.0,0.6928147497270761
398461,431,29034,29040,281,261,1754,324,37,7.0,0.934839852702454
250638,265,15872,15876,210,209,1293,300,37,6.0,1.2040851850136032
173444,180,66469,66478,146,126,1812,362,41,7.0,1.2918859947622392
175674,181,172399,172400,146,127,905,230,26,8.0,1.2918859947622392
424401,458,4059,4067,304,303,2516,484,41,7.0,0.5022402655473627
307163,341,79579,79581,226,207,935,305,32,8.0,1.3972225133438927
361866,397,119551,119560,236,235,4148,791,77,7.0,0.7237432083932548
42365,34,14599,14606,9,10,6723,1315,66,7.0,0.8979178206761399
137616,143,119322,119332,87,86,3397,685,43,7.0,1.1216278354671452
36677,27,25598,25603,8,9,2161,394,43,7.0,0.8979178206761399
278389,302,34299,34306,216,235,1104,261,45,8.0,0.7237432083932548
181996,189,67677,67684,166,167,1340,319,38,6.0,1.3357884073864643
555613,575,27076,27083,390,389,5780,1058,60,7.0,0.7425888616027709
67815,52,127982,127989,12,13,4827,970,38,7.0,0.4343780295618495
142404,147,71421,71424,106,86,1727,337,43,7.0,1.1216278354671452
450220,475,169188,169192,312,313,6951,1469,79,7.0,1.0310349539355537
302172,334,196161,196168,224,204,1965,512,34,6.0,0.7820937747631929
201359,204,48941,48949,186,206,1269,272,37,7.0,1.2843709165327069
549457,572,68914,68917,389,390,7154,1413,89,7.0,0.7425888616027709
416752,450,38841,38848,301,281,2247,527,56,7.0,0.934839852702454
134827,140,119330,119340,86,107,806,260,38,8.0,1.1216278354671452
333395,371,115720,115725,232,212,3225,743,49,7.0,1.0962254186468878
306688,341,10843,10853,226,207,935,305,32,8.0,1.3972225133438927
247597,261,90021,90029,209,229,2724,563,46,6.0,1.2040851850136032
519241,544,50132,50140,372,352,3304,604,64,7.0,0.8635553308620566
25816,20,9520,9530,7,6,5706,1096,56,7.0,0.5426091782944411
247609,261,90038,90044,209,229,2724,563,46,6.0,1.2040851850136032
440581,471,134005,134013,307,306,3304,699,36,7.0,0.4805973720292605
172306,178,4291,4299,127,146,784,296,37,8.0,1.2918859947622392
27988,20,79094,79104,7,6,5706,1096,56,7.0,0.5426091782944411
39653,33,9495,9505,9,8,2461,466,59,7.0,0.8979178206761399
130473,138,58621,58623,86,87,3356,735,46,7.0,1.1216278354671452
130054,138,44356,44358,86,87,3356,735,46,7.0,1.1216278354671452
106303,111,89799,89808,47,46,5678,1122,50,7.0,1.1664980998843535
141752,145,199916,199926,87,107,2191,480,55,7.0,0.9820359200257924
390138,421,133197,133202,272,273,3435,743,41,7.0,0.8389728572309009
158963,165,174501,174508,123,124,3504,645,57,7.0,0.6901232461389545
79947,66,130875,130877,26,46,1774,348,37,7.0,1.1664980998843535
8035,4,98466,98475,4,3,4567,895,42,7.0,0.5708371775563242
530463,555,103720,103725,384,383,3150,611,39,7.0,0.4182303580580847
64995,51,135882,135891,12,11,1680,303,46,7.0,0.4773074013808554
290792,320,35424,35426,221,241,1351,267,29,7.0,1.1119894608452026
218164,220,155338,155343,204,203,1245,308,35,6.0,0.7820937747631929
124936,129,78999,79009,55,54,1964,388,48,7.0,0.5797911426204267
418314,450,197874,197878,301,281,2247,527,56,7.0,0.934839852702454
354966,390,195484,195493,235,216,1131,337,39,8.0,0.7237432083932548
565270,579,149900,149901,392,393,4751,1009,35,7.0,0.42516877339884
163056,170,91754,91757,126,106,1634,316,34,7.0,0.8607825119832312
521146,544,161646,161654,372,352,3304,604,64,7.0,0.8635553308620566
153516,161,66398,66400,122,123,1860,333,36,7.0,0.4773171113225932
172614,178,95605,95614,127,146,784,296,37,8.0,1.2918859947622392
211511,213,84030,84040,198,218,3262,622,68,7.0,0.8816696613244259
290054,318,126516,126523,221,222,957,203,24,7.0,0.9050989791035348
103400,109,103123,103133,47,26,153,37,8,8.0,0.658386063454484
266723,283,136810,136811,213,233,781,194,39,6.0,1.1619791581108354
504451,526,58065,58069,352,353,4882,1113,53,7.0,0.6701754396575299
330869,367,46724,46730,231,232,825,155,24,7.0,1.1411627055128797
390018,421,122732,122735,272,273,3435,743,41,7.0,0.8389728572309009
304398,337,168927,168932,224,223,2188,512,43,7.0,0.6191565157353949
39046,30,172283,172287,8,27,707,174,31,8.0,1.2483050882681392
503320,525,189645,189654,352,332,3450,777,75,7.0,1.119329782732733
294888,328,30921,30928,223,204,1372,371,32,8.0,0.7820937747631929
239347,248,109256,109266,207,226,1244,324,37,8.0,1.3972225133438927
335407,372,77322,77332,232,213,1660,514,42,8.0,1.0962254186468878
517785,540,142137,142146,367,387,738,158,24,7.0,0.4438264341470948
392145,422,59744,59753,272,292,1703,370,41,7.0,1.1119155647980608
370018,405,184579,184589,241,261,2498,461,43,7.0,1.1119894608452026
438799,471,20287,20295,307,306,3304,699,36,7.0,0.4805973720292605
216113,218,105582,105587,203,223,1634,339,35,6.0,0.4482084322085275
215617,218,30722,30729,203,223,1634,339,35,6.0,0.4482084322085275
136737,143,45395,45402,87,86,3397,685,43,7.0,1.1216278354671452
518188,541,66188,66196,367,388,477,130,27,8.0,0.4336919767195041
536034,559,198290,198298,386,387,3786,725,48,7.0,0.4438264341470948
424274,458,251,259,304,303,2516,484,41,7.0,0.5022402655473627
179976,186,188777,188787,158,178,2010,344,46,7.0,0.5668323279398094
131631,138,135149,135153,86,87,3356,735,46,7.0,1.1216278354671452
372276,410,23443,23450,252,272,4224,748,64,7.0,1.1940024538182468
67662,52,117167,117175,12,13,4827,970,38,7.0,0.4343780295618495
525002,550,49317,49326,381,361,1326,263,39,6.0,0.3811421748763997
421189,453,58173,58179,301,321,1142,205,25,7.0,0.752293892421816
542397,564,193857,193867,387,389,52,32,17,10.0,0.7088659022355741
95115,99,101376,101377,33,32,1310,286,42,7.0,0.586989255123132
59353,44,18112,18117,11,10,2237,406,56,7.0,0.6435638621308869
307250,341,141012,141020,226,207,935,305,32,8.0,1.3972225133438927
490493,515,170499,170502,341,321,1836,402,39,7.0,0.54501111574303
36783,27,34999,35006,8,9,2161,394,43,7.0,0.8979178206761399
476118,498,42261,42271,321,341,1461,285,33,7.0,0.54501111574303
564879,579,140869,140877,392,393,4751,1009,35,7.0,0.42516877339884
534454,559,116923,116924,386,387,3786,725,48,7.0,0.4438264341470948
555971,575,59286,59294,390,389,5780,1058,60,7.0,0.7425888616027709
193786,199,65417,65426,178,198,3781,724,66,7.0,0.6242252993529385
64692,51,99972,99977,12,11,1680,303,46,7.0,0.4773074013808554
209034,211,85562,85564,198,178,1714,324,22,7.0,0.6242252993529385
450625,475,176253,176260,312,313,6951,1469,79,7.0,1.0310349539355537
70501,53,174077,174080,12,31,202,69,12,8.0,0.7038170681089723
363217,397,178359,178369,236,235,4148,791,77,7.0,0.7237432083932548
254049,268,168185,168194,210,230,1174,278,34,6.0,0.6928147497270761
237007,246,100611,100621,207,208,2651,480,51,7.0,1.3972225133438927
504214,526,50149,50155,352,353,4882,1113,53,7.0,0.6701754396575299
268077,286,108835,108837,214,215,1395,244,31,7.0,0.6704601283040799
555350,575,17837,17841,390,389,5780,1058,60,7.0,0.7425888616027709
129376,138,2594,2602,86,87,3356,735,46,7.0,1.1216278354671452
175397,181,132209,132217,146,127,905,230,26,8.0,1.2918859947622392
308885,343,109311,109320,226,227,2314,483,33,6.0,0.4615167349457846
328756,360,143175,143182,230,231,372,62,11,7.0,1.1411627055128797
250163,262,144638,144643,209,230,1019,291,39,8.0,1.2040851850136032
51537,39,58821,58830,10,9,7588,1341,80,7.0,0.8979178206761399
70925,54,130428,130433,12,32,848,199,28,7.0,0.5472985106568845
201974,204,172817,172825,186,206,1269,272,37,7.0,1.2843709165327069
33392,23,166928,166937,7,26,240,79,14,8.0,0.6157022221184753
201456,204,81272,81277,186,206,1269,272,37,7.0,1.2843709165327069
116336,120,39637,39643,53,33,2430,508,57,7.0,0.6145816993069612
417273,450,102177,102183,301,281,2247,527,56,7.0,0.934839852702454
439098,471,41942,41951,307,306,3304,699,36,7.0,0.4805973720292605
19572,15,38102,38112,6,7,6148,1131,59,7.0,0.5426091782944411
448371,475,110998,111001,312,313,6951,1469,79,7.0,1.0310349539355537
109409,111,196542,196547,47,46,5678,1122,50,7.0,1.1664980998843535
116950,120,92343,92351,53,33,2430,508,57,7.0,0.6145816993069612
211595,213,84514,84523,198,218,3262,622,68,7.0,0.8816696613244259
466009,487,71137,71140,316,315,3884,690,66,7.0,0.6423751221008027
284255,314,15933,15937,218,217,2100,487,54,7.0,0.8816696613244259
571082,581,166747,166749,393,392,4930,869,44,7.0,0.42516877339884
49780,39,14640,14641,10,9,7588,1341,80,7.0,0.8979178206761399
406588,439,131941,131948,292,312,3429,611,67,7.0,1.1119155647980608
414359,448,76420,76423,300,301,3610,608,52,7.0,0.752293892421816
300085,333,163404,163406,224,203,1085,328,29,8.0,0.6191565157353949
136647,143,45356,45362,87,86,3397,685,43,7.0,1.1216278354671452
276702,299,119983,119985,216,215,1287,270,38,6.0,0.6704601283040799
164480,173,66442,66451,126,127,1965,491,35,7.0,1.181694780615308
469686,491,64562,64570,317,316,2220,413,48,7.0,0.5899983588744228
39081,30,174118,174125,8,27,707,174,31,8.0,1.2483050882681392
98075,105,55262,55270,46,47,5614,1117,54,7.0,1.1664980998843535
407387,439,191503,191512,292,312,3429,611,67,7.0,1.1119155647980608
351590,389,58465,58470,235,215,3043,744,48,7.0,0.7237432083932548
15522,10,130303,130309,5,6,1744,340,37,7.0,0.4942256235210543
147359,154,46310,46320,107,87,1384,259,32,6.0,0.9820359200257924
148773,155,143700,143703,107,106,478,137,29,5.0,0.8814227627528947
317661,352,85303,85306,229,210,1418,448,40,8.0,0.665031004775942
212444,213,159010,159020,198,218,3262,622,68,7.0,0.8816696613244259
99547,105,89794,89799,46,47,5614,1117,54,7.0,1.1664980998843535
433597,468,11000,11010,306,307,3461,702,28,7.0,0.4805973720292605
95634,100,73071,73079,33,53,245,41,7,6.0,0.6145816993069612
265114,282,52633,52641,213,232,1253,328,45,8.0,1.0962254186468878
326255,359,89549,89556,230,229,3372,705,51,7.0,0.6928147497270761
366990,404,6662,6665,241,260,703,187,30,8.0,1.1119894608452026
405467,439,79330,79337,292,312,3429,611,67,7.0,1.1119155647980608
496566,519,187880,187886,346,347,2141,403,20,7.0,0.4416835907527695
311162,346,2448,2457,227,207,1789,455,46,6.0,1.3972225133438927
217727,220,30929,30938,204,203,1245,308,35,6.0,0.7820937747631929
212559,213,161137,161144,198,218,3262,622,68,7.0,0.8816696613244259
204240,207,74070,74080,187,167,2003,412,36,7.0,1.3357884073864643
128935,133,136524,136528,67,87,1336,265,36,7.0,0.9820359200257924
425501,458,102134,102139,304,303,2516,484,41,7.0,0.5022402655473627
267953,286,94311,94318,214,215,1395,244,31,7.0,0.6704601283040799
413207,448,13333,13343,300,301,3610,608,52,7.0,0.752293892421816
16149,10,179970,179975,5,6,1744,340,37,7.0,0.4942256235210543
